year,area,subject,ranking,univ_title,country,QS_stars_rating,ovarall_score
2016,Natural Sciences,physics-astronomy,301-400,University of Cincinnati,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Coimbra,Portugal,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Crete,Greece,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,The University of Exeter,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Hyderabad,India,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Iowa,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Jyv?skyl?,Finland,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Leicester,United Kingdom,5,NaN
2016,Natural Sciences,physics-astronomy,301-400,Universit? de Li?ge,Belgium,4,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Lisbon,Portugal,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Nebraska-Lincoln,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Oklahoma,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Otago,New Zealand,6,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Ottawa,Canada,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Portsmouth,United Kingdom,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Seoul,South Korea,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Southern Denmark,Denmark,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Texas Dallas,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of the Witwatersrand,South Africa,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,University of Turku,Finland,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Vilnius University,Lithuania,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Washington State University,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Washington University in St. Louis,United States,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,The University of Western Ontario,Canada,5,NaN
2016,Natural Sciences,physics-astronomy,301-400,Westf?lische Wilhelms-Universitat M?nster,Germany,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Wuhan University,China,0,NaN
2016,Natural Sciences,physics-astronomy,301-400,Xi¡¯an Jiaotong University,China,0,NaN
2016,Natural Sciences,mathematics,1,University of Cambridge,United Kingdom,5,98.9
2016,Natural Sciences,mathematics,2,Harvard University,United States,5,97.9
2016,Natural Sciences,mathematics,3,Massachusetts Institute of Technology (MIT),United States,6,97.3
2016,Natural Sciences,mathematics,4,Stanford University,United States,5,97
2016,Natural Sciences,mathematics,4,University of Oxford,United Kingdom,5,97
2016,Natural Sciences,mathematics,6,"University of California, Berkeley (UCB)",United States,0,94.9
2016,Natural Sciences,mathematics,7,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,0,92.3
2016,Natural Sciences,mathematics,8,Princeton University,United States,5,92.2
2016,Natural Sciences,mathematics,9,"University of California, Los Angeles (UCLA)",United States,0,90.5
2016,Natural Sciences,mathematics,10,New York University (NYU),United States,5,89.9
2016,Natural Sciences,mathematics,11,National University of Singapore (NUS),Singapore,0,89.1
2016,Natural Sciences,mathematics,11,University of Chicago,United States,5,89.1
2016,Natural Sciences,mathematics,13,Imperial College London,United Kingdom,0,89
2016,Natural Sciences,mathematics,14,University of Toronto,Canada,0,88.1
2016,Natural Sciences,mathematics,15,Columbia University,United States,5,86.9
2016,Natural Sciences,mathematics,16,California Institute of Technology (Caltech),United States,5,86.7
2016,Natural Sciences,mathematics,17,University of Michigan,United States,5,86.5
2016,Natural Sciences,mathematics,18,Ecole Polytechnique,France,0,85.8
2016,Natural Sciences,mathematics,19,The University of Tokyo,Japan,0,85.3
2016,Natural Sciences,mathematics,20,Ecole Polytechnique F?d?rale de Lausanne (EPFL),Switzerland,0,85
2016,Natural Sciences,mathematics,21,The Australian National University,Australia,6,84.8
2016,Natural Sciences,mathematics,21,University of Texas at Austin,United States,0,84.8
2016,Natural Sciences,mathematics,21,Yale University,United States,5,84.8
2016,Natural Sciences,mathematics,24,University of British Columbia,Canada,0,84.6
2016,Natural Sciences,mathematics,25,Carnegie Mellon University,United States,0,84.5
2016,Natural Sciences,mathematics,26,Georgia Institute of Technology,United States,0,84
2016,Natural Sciences,mathematics,27,"Ecole normale sup?rieure, Paris",France,0,83.7
2016,Natural Sciences,mathematics,27,The Chinese University of Hong Kong (CUHK),Hong Kong,0,83.7
2016,Natural Sciences,mathematics,29,University of Waterloo,Canada,6,83.4
2016,Natural Sciences,mathematics,30,Peking University,China,0,83.2
2016,Natural Sciences,mathematics,31,Kyoto University,Japan,0,83.1
2016,Natural Sciences,mathematics,32,The University of Warwick,United Kingdom,0,82.4
2016,Natural Sciences,mathematics,33,Lomonosov Moscow State University,Russia,0,82.3
2016,Natural Sciences,mathematics,34,The University of Melbourne,Australia,0,82.2
2016,Natural Sciences,mathematics,34,University of Pennsylvania,United States,5,82.2
2016,Natural Sciences,mathematics,36,Cornell University,United States,5,81.9
2016,Natural Sciences,mathematics,36,The University of Edinburgh,United Kingdom,0,81.9
2016,Natural Sciences,mathematics,38,The University of Sydney,Australia,6,81.8
2016,Natural Sciences,mathematics,39,City University of Hong Kong,Hong Kong,6,81.6
2016,Natural Sciences,mathematics,39,"Nanyang Technological University, Singapore (NTU)",Singapore,6,81.6
2016,Natural Sciences,mathematics,41,Rheinische Friedrich-Wilhelms-Universit?t Bonn,Germany,0,81.5
2016,Natural Sciences,mathematics,42,Brown University,United States,0,81.4
2016,Natural Sciences,mathematics,43,Tsinghua University,China,0,81.3
2016,Natural Sciences,mathematics,44,The University of Hong Kong,Hong Kong,0,81.1
2016,Natural Sciences,mathematics,45,Technische Universit?t Berlin (TU Berlin),Germany,0,80.7
2016,Natural Sciences,mathematics,45,Technical University of Munich,Germany,0,80.7
2016,Natural Sciences,mathematics,47,Universit? Pierre et Marie Curie (UPMC),France,0,80.5
2016,Natural Sciences,mathematics,47,"University of California, San Diego (UCSD)",United States,0,80.5
2016,Natural Sciences,mathematics,47,University of Illinois at Urbana-Champaign,United States,0,80.5
2016,Natural Sciences,mathematics,50,Seoul National University,South Korea,6,80.4
2016,Natural Sciences,mathematics,50,The Hong Kong University of Science and Technology,Hong Kong,0,80.4
2016,Natural Sciences,mathematics,51-100,Boston University,United States,5,NaN
2016,Natural Sciences,mathematics,51-100,Delft University of Technology,Netherlands,0,NaN
2016,Natural Sciences,mathematics,51-100,Duke University,United States,5,NaN
2016,Natural Sciences,mathematics,51-100,Eindhoven University of Technology,Netherlands,0,NaN
2016,Natural Sciences,mathematics,51-100,Fudan University,China,0,NaN
2016,Natural Sciences,mathematics,51-100,Humboldt-Universit?t zu Berlin,Germany,0,NaN
2016,Natural Sciences,mathematics,51-100,Johns Hopkins University,United States,0,NaN
2016,Natural Sciences,mathematics,51-100,KAIST - Korea Advanced Institute of Science & Technology,South Korea,0,NaN
2016,Natural Sciences,mathematics,51-100,KU Leuven,Belgium,0,NaN
2016,Natural Sciences,mathematics,51-100,KTH Royal Institute of Technology,Sweden,0,NaN
2016,Natural Sciences,mathematics,51-100,Ludwig-Maximilians-Universit?t M?nchen,Germany,0,NaN
2016,Natural Sciences,mathematics,51-100,McGill University,Canada,0,NaN
2016,Natural Sciences,mathematics,51-100,Monash University,Australia,0,NaN
2016,Natural Sciences,mathematics,51-100,National Taiwan University (NTU),Taiwan,0,NaN
2016,Natural Sciences,mathematics,51-100,Northwestern University,United States,0,NaN
2016,Natural Sciences,mathematics,51-100,Politecnico di Milano,Italy,0,NaN
2016,Natural Sciences,mathematics,51-100,Purdue University,United States,0,NaN
2016,Natural Sciences,mathematics,51-100,RWTH Aachen University,Germany,0,NaN
2016,Natural Sciences,mathematics,51-100,Ruprecht-Karls-Universitaet Heidelberg,Germany,0,NaN
2016,Natural Sciences,mathematics,51-100,Rutgers University - New Brunswick,United States,0,NaN
2016,Natural Sciences,mathematics,51-100,Sapienza University of Rome,Italy,0,NaN
2016,Natural Sciences,mathematics,51-100,Shanghai Jiao Tong University,China,0,NaN
2016,Natural Sciences,mathematics,51-100,Technion - Israel Institute of Technology,Israel,0,NaN
2016,Natural Sciences,mathematics,51-100,Texas A&M University,United States,0,NaN
2016,Natural Sciences,mathematics,51-100,The Hong Kong Polytechnic University,Hong Kong,0,NaN
2016,Natural Sciences,mathematics,51-100,The University of Auckland,New Zealand,6,NaN
2016,Natural Sciences,mathematics,51-100,The University of Manchester,United Kingdom,0,NaN
2016,Natural Sciences,mathematics,51-100,The University of New South Wales (UNSW Australia),Australia,6,NaN
2016,Natural Sciences,mathematics,51-100,The University of Queensland,Australia,0,NaN
2016,Natural Sciences,mathematics,51-100,Tokyo Institute of Technology,Japan,0,NaN
2016,Natural Sciences,mathematics,51-100,UCL (University College London),United Kingdom,0,NaN
2016,Natural Sciences,mathematics,51-100,Universidad Nacional Aut?noma de M?xico (UNAM),Mexico,0,NaN
2016,Natural Sciences,mathematics,51-100,Universidade de S?o Paulo,Brazil,0,NaN
2016,Natural Sciences,mathematics,51-100,Universidade Estadual de Campinas (Unicamp),Brazil,0,NaN
2016,Natural Sciences,mathematics,51-100,Alma Mater Studiorum - University of Bologna,Italy,0,NaN
2016,Natural Sciences,mathematics,51-100,University of Pisa,Italy,4,NaN
2016,Natural Sciences,mathematics,51-100,Universitat Polit?cnica de Catalunya,Spain,0,NaN
2016,Natural Sciences,mathematics,51-100,Universit? Catholique de Louvain (UCL),Belgium,0,NaN
2016,Natural Sciences,mathematics,51-100,Universit? Claude Bernard Lyon 1,France,0,NaN
2016,Natural Sciences,mathematics,51-100,Universit? de Montr?al,Canada,6,NaN
2016,Natural Sciences,mathematics,51-100,Universit? Paris Diderot - Paris 7,France,0,NaN
2016,Natural Sciences,mathematics,51-100,University of Alberta,Canada,0,NaN
2016,Natural Sciences,mathematics,51-100,University of Amsterdam,Netherlands,0,NaN
2016,Natural Sciences,mathematics,51-100,University of Bristol,United Kingdom,0,NaN
2016,Natural Sciences,mathematics,51-100,University of Copenhagen,Denmark,0,NaN
2016,Natural Sciences,mathematics,51-100,University of Helsinki,Finland,0,NaN
2016,Natural Sciences,mathematics,51-100,"University of Maryland, College Park",United States,0,NaN
2016,Natural Sciences,mathematics,51-100,University of Minnesota,United States,0,NaN
2016,Natural Sciences,mathematics,51-100,University of Washington,United States,0,NaN
2016,Natural Sciences,mathematics,51-100,University of Wisconsin-Madison,United States,5,NaN
2016,Natural Sciences,mathematics,101-150,The Hebrew University of Jerusalem,Israel,0,NaN
2016,Natural Sciences,mathematics,101-150,Indian Institute of Science (IISc) Bangalore,India,0,NaN
2016,Natural Sciences,mathematics,101-150,Indian Institute of Technology Bombay (IITB),India,0,NaN
2016,Natural Sciences,mathematics,101-150,Indian Institute of Technology Kanpur (IITK),India,0,NaN
2016,Natural Sciences,mathematics,101-150,Indiana University Bloomington,United States,0,NaN
2016,Natural Sciences,mathematics,101-150,King's College London,United Kingdom,0,NaN
2016,Natural Sciences,mathematics,101-150,"KIT, Karlsruhe Institute of Technology",Germany,0,NaN
2016,Natural Sciences,mathematics,101-150,London School of Economics and Political Science (LSE),United Kingdom,0,NaN
2016,Natural Sciences,mathematics,101-150,Lund University,Sweden,5,NaN
2016,Natural Sciences,mathematics,101-150,McMaster University,Canada,0,NaN
2016,Natural Sciences,mathematics,101-150,National Tsing Hua University,Taiwan,0,NaN
2016,Natural Sciences,mathematics,101-150,Norwegian University of Science And Technology,Norway,0,NaN
2016,Natural Sciences,mathematics,101-150,Novosibirsk State University,Russia,0,NaN
2016,Natural Sciences,mathematics,101-150,The Ohio State University,United States,6,NaN
2016,Natural Sciences,mathematics,101-150,Osaka University,Japan,0,NaN
2016,Natural Sciences,mathematics,101-150,Pennsylvania State University,United States,0,NaN
2016,Natural Sciences,mathematics,101-150,Pohang University of Science And Technology (POSTECH),South Korea,0,NaN
2016,Natural Sciences,mathematics,101-150,Politecnico di Torino,Italy,0,NaN
2016,Natural Sciences,mathematics,101-150,Saint-Petersburg State University,Russia,0,NaN
2016,Natural Sciences,mathematics,101-150,Simon Fraser University,Canada,0,NaN
2016,Natural Sciences,mathematics,101-150,Sungkyunkwan University (SKKU),South Korea,5,NaN
2016,Natural Sciences,mathematics,101-150,Technical University of Denmark,Denmark,0,NaN
2016,Natural Sciences,mathematics,101-150,Technische Universit?t Darmstadt,Germany,0,NaN
2016,Natural Sciences,mathematics,101-150,Vienna University of Technology,Austria,0,NaN
2016,Natural Sciences,mathematics,101-150,Tel Aviv University,Israel,0,NaN
2016,Natural Sciences,mathematics,101-150,The University of Nottingham,United Kingdom,0,NaN
2016,Natural Sciences,mathematics,101-150,Universidad Aut?noma de Madrid,Spain,0,NaN
2016,Natural Sciences,mathematics,101-150,University Complutense Madrid,Spain,0,NaN
2016,Natural Sciences,mathematics,101-150,Universidad de Buenos Aires (UBA),Argentina,0,NaN
2016,Natural Sciences,mathematics,101-150,Universidad de Chile,Chile,0,NaN
2016,Natural Sciences,mathematics,101-150,Universit? di Padova,Italy,0,NaN
2016,Natural Sciences,mathematics,101-150,"University of Rome ""Tor Vergata""",Italy,0,NaN
2016,Natural Sciences,mathematics,101-150,Universitat Aut?noma de Barcelona,Spain,0,NaN
2016,Natural Sciences,mathematics,101-150,Universit?t Stuttgart,Germany,0,NaN
2016,Natural Sciences,mathematics,101-150,University of Vienna,Austria,0,NaN
2016,Natural Sciences,mathematics,101-150,Universit? Paris Dauphine,France,0,NaN
2016,Natural Sciences,mathematics,101-150,Universit? Paris-Sud,France,0,NaN
2016,Natural Sciences,mathematics,101-150,University of Birmingham,United Kingdom,0,NaN
2016,Natural Sciences,mathematics,101-150,"University of California, Davis",United States,0,NaN
2016,Natural Sciences,mathematics,101-150,"University of California, Irvine",United States,0,NaN
2016,Natural Sciences,mathematics,101-150,"University of California, Santa Barbara (UCSB)",United States,0,NaN
2016,Natural Sciences,mathematics,101-150,University of Colorado Boulder,United States,0,NaN
2016,Natural Sciences,mathematics,101-150,University of Geneva,Switzerland,0,NaN
2016,Natural Sciences,mathematics,101-150,University of Glasgow,United Kingdom,6,NaN
2016,Natural Sciences,mathematics,101-150,University of Leeds,United Kingdom,0,NaN
2016,Natural Sciences,mathematics,101-150,University of Science and Technology of China,China,0,NaN
2016,Natural Sciences,mathematics,101-150,University of Zurich,Switzerland,0,NaN
2016,Natural Sciences,mathematics,101-150,Utrecht University,Netherlands,0,NaN
2016,Natural Sciences,mathematics,101-150,Yonsei University,South Korea,0,NaN
2016,Natural Sciences,mathematics,101-150,Zhejiang University,China,0,NaN
2016,Natural Sciences,mathematics,151-200,Aalto University,Finland,0,NaN
2016,Natural Sciences,mathematics,151-200,Aarhus University,Denmark,0,NaN
2016,Natural Sciences,mathematics,151-200,Arizona State University,United States,0,NaN
2016,Natural Sciences,mathematics,151-200,Beijing Institute of Technology,China,0,NaN
2016,Natural Sciences,mathematics,151-200,Chalmers University of Technology,Sweden,0,NaN
2016,Natural Sciences,mathematics,151-200,Charles University in Prague,Czech Republic,0,NaN
2016,Natural Sciences,mathematics,151-200,?cole Normale Sup?rieure de Lyon,France,0,NaN
2016,Natural Sciences,mathematics,151-200,Freie Universitaet Berlin,Germany,0,NaN
