course_id,course_title,img_url,instructor_name,instructor_bio,gender,age
edX-900,Justice,https://www.edx.org/sites/default/files/person/image/professor-sandel.d7a8e60ac436.jpg,Michael J. Sandel,Anne T. and Robert M. Bass Professor of Government at Harvard University,male,55.9
edX-901,Underactuated Robotics,https://www.edx.org/sites/default/files/person/image/russtedrake-110x110.jpg,Russ Tedrake,null,male,42.3
edX-901,Underactuated Robotics,https://www.edx.org/sites/default/files/person/image/6.832x-deits-110x110.png,Robin Deits,null,male,36.7
edX-901,Underactuated Robotics,https://www.edx.org/sites/default/files/person/image/6.832x-twan-110x110.png,Twan Koolen,null,male,32.1
edX-902,The Civil War and Reconstruction - 1850-1861: A Nation Divided,https://www.edx.org/sites/default/files/person/image/foner-110x110.jpg,Eric Foner,null,male,56.8
edX-902,The Civil War and Reconstruction - 1850-1861: A Nation Divided,https://www.edx.org/sites/default/files/person/image/shenk-110x110.jpg,Tim Shenk,null,male,30.8
edX-902,The Civil War and Reconstruction - 1850-1861: A Nation Divided,https://www.edx.org/sites/default/files/person/image/columbia.png,CTL,Columbia University,none,0.0
edX-903,Reconciliation Through Indigenous Education,https://www.edx.org/sites/default/files/person/image/jan_hare_110x110.jpg,Jan Hare,null,female,27.4
edX-903,Reconciliation Through Indigenous Education,https://www.edx.org/sites/default/files/person/image/sara_davidson_110x110.jpg,Sara Davidson,null,female,34.3
edX-904,Strategy and the Sustainable Enterprise,https://www.edx.org/sites/default/files/person/image/st250x-jose-110x110.png,P D Jose,"Professor, Corporate Strategy and Policy at IIM Bangalore",male,49.0
edX-905,The Biology of Water and Health - Sustainable Interventions,https://www.edx.org/sites/default/files/person/image/gute-110x110.png,"David M. Gute Ph.D.,M.P.H.,FACE","Professor, Department of Civil and Environmental Engineering at Tufts University",male,49.4
edX-905,The Biology of Water and Health - Sustainable Interventions,https://www.edx.org/sites/default/files/person/image/griffiths-110.jpeg,"Jeffrey Griffiths MD,MPH,AB,TM","Professor, Public Health and Community Medicine at Tufts University",male,53.9
edX-905,The Biology of Water and Health - Sustainable Interventions,https://www.edx.org/sites/default/files/person/image/carolyn_talmadge-110x110.png,Carolyn Talmadge,Geographical Information Systems (GIS) Specialist at Tufts University,female,30.3
edX-906,Biolog?a Humana,https://www.edx.org/sites/default/files/person/image/upevipn01x-mancilla-110x110.png,Dr. Juan Vargas Mancilla,null,none,0.0
edX-907,Introduction to Aerodynamics,https://www.edx.org/sites/default/files/person/image/darmofal_x110.jpg,David L. Darmofal,"Professor, Aeronautics and Astronautics at MIT",male,44.1
edX-908,Programming in F#,https://www.edx.org/sites/default/files/person/image/dev207.1x-russell-110x110.png,Dave Russell,null,male,36.0
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/byman_x110.jpg,Daniel Byman,Professor at Walsh School of Foreign Service,male,42.3
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/brown_x110.jpg,Jonathan Brown,Prince Alwaleed Bin Talal Professor of Islamic Civilization at Georgetown University,male,37.5
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/esposito_x110.jpg,John Esposito,Professor at Georgetown University,male,69.4
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/fair_x110.jpg,Christine Fair,"Assistant Professor, Security Studies Program at Georgetown University",female,34.3
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/hoffman_x110.jpg,Bruce Hoffman,"Professor, Edmund A. Walsh School of Foreign Service at Georgetown University",male,45.3
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/moghaddam_x110.jpg,Fathali M. Moghaddam,"Professor, Psychology at Georgetown University",male,67.4
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/pillar_x110.jpg,Paul Pillar,Georgetown University,male,59.6
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/ben.png,Benjamin Wittes,null,male,43.5
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/mark.jpg,Marc Meyer,null,male,30.2
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/kait.png,Kait Williamson,null,female,27.5
edX-909,Terrorism and Counterterrorism,https://www.edx.org/sites/default/files/person/image/guix-501-02x-pena-110x110.png,Natalia Pe?a,null,female,34.2
edX-910,Compliance in Office 365: eDiscovery,https://www.edx.org/sites/default/files/person/image/cld204x-coetzer-110x110.png,Martin Coetzer,"Senior Content Developer, Learning eXperiences Team at Microsoft",male,30.3
edX-910,Compliance in Office 365: eDiscovery,https://www.edx.org/sites/default/files/person/image/cld204x-kothari-110x110.png,Ankur Kothari,President at Olive + Goose,male,35.1
edX-910,Compliance in Office 365: eDiscovery,https://www.edx.org/sites/default/files/person/image/cld204x-turick-110x110.png,Joe Turick,Principal Consultant at Olive + Goose,male,60.8
edX-910,Compliance in Office 365: eDiscovery,https://www.edx.org/sites/default/files/person/image/christinasingletary_110x110.jpg,Christina Singletary,Senior Content Developer at Microsoft,female,29.4
edX-911,"Computing: Art, Magic, Science",https://www.edx.org/sites/default/files/person/image/bertrand-meyer-110x110.jpg,Bertrand Meyer,Professor at Politecnico di Milano and Innopolis University,male,50.9
edX-911,"Computing: Art, Magic, Science",https://www.edx.org/sites/default/files/person/image/peter-widmayar-110x110_0.png,Marco Piccioni,null,male,40.2
edX-911,"Computing: Art, Magic, Science",https://www.edx.org/sites/default/files/person/image/nadia-110x110.png,Nadia Polikarpova,null,female,34.0
edX-912,Introduction to Running Pipe in Oil and Gas Wells,https://www.edx.org/sites/default/files/person/image/john_mennie_v1.png,John Mennie,Field Services Technical Manager and Professor at TenarisUniversity,male,54.0
edX-912,Introduction to Running Pipe in Oil and Gas Wells,https://www.edx.org/sites/default/files/person/image/mario-vespa-110x110.png,Mario Vespa,Technical Sales Manager and Professor at TenarisUniversity,male,56.3
edX-913,ûù??Þä? | Chemistry and Society,https://www.edx.org/sites/default/files/person/image/prof-jian-bian.png,Ü¦Ë° Jiang BIAN,null,none,0.0
edX-914,Atomic and Optical Physics I? Part 1: Resonance,https://www.edx.org/sites/default/files/person/image/8.421.1x-ketterle-110x110.png,Wolfgang Ketterle,null,male,41.9
edX-914,Atomic and Optical Physics I? Part 1: Resonance,https://www.edx.org/sites/default/files/person/image/pritchard_david_x110.jpg,David E. Pritchard,Cecil and Ida Green Professor of Physics at MIT,male,66.1
edX-914,Atomic and Optical Physics I? Part 1: Resonance,https://www.edx.org/sites/default/files/person/image/chuang_isaac.4f39ed15d584.jpg,Isaac Chuang,"Professor of Electrical Engineering and Computer Science, and Professor of Physics at MIT",male,37.6
edX-915,"De M?xico al mundo, los ingredientes",https://www.edx.org/sites/default/files/person/image/g01x-castro-110x110.png,Marco Antonio Covarrubias Castro,null,male,29.2
edX-916,"ETV: Paludismo, Dengue y Chikungunya",https://www.edx.org/sites/default/files/person/image/etv.001-aranda-110x110.png,Dra. Celia Mercedes Alpuche Aranda,null,female,37.6
edX-917,Literatura y cultura tradicional de M?xico,https://www.edx.org/sites/default/files/person/image/cmlt1x-perez-110x110.png,Dr. Aurelio Gonz?lez P?rez,null,male,76.8
edX-918,"Migraci?n, un fen?meno global",https://www.edx.org/sites/default/files/person/image/colef01.1x-massey-110x110.png,Dr. Douglas Massey,null,male,68.2
edX-918,"Migraci?n, un fen?meno global",https://www.edx.org/sites/default/files/person/image/colef01.1x-quintero-110x110.png,Dr. Ren? Zenteno Quintero,null,male,44.2
edX-918,"Migraci?n, un fen?meno global",https://www.edx.org/sites/default/files/person/image/colef01.1x-villa_belda-110x110.png,Dr. Joaqu?n Arango Vila-Belda,null,none,0.0
edX-918,"Migraci?n, un fen?meno global",https://www.edx.org/sites/default/files/person/image/colef01.1x-pinero-110x110.png,Dr. Rodolfo Cruz Pi?eiro,null,male,44.8
edX-918,"Migraci?n, un fen?meno global",https://www.edx.org/sites/default/files/person/image/colef01.1x-acosta-110x110_copy.png,Dr. Rafael Alarc?n Acosta,null,male,48.8
edX-918,"Migraci?n, un fen?meno global",https://www.edx.org/sites/default/files/person/image/colef01.1x-tellez-110x110.png,Dra. Mar?a Eugenia Anguiano T?llez,null,female,50.4
edX-918,"Migraci?n, un fen?meno global",https://www.edx.org/sites/default/files/person/image/colef01.1x-pombo-110x110.png,Dra. Mar?a Dolores Paris Pombo,null,female,49.1
edX-918,"Migraci?n, un fen?meno global",https://www.edx.org/sites/default/files/person/image/colef01.1x-ortiz-110x110.png,Dra. Laura Velasco Ortiz,null,female,52.7
edX-918,"Migraci?n, un fen?meno global",https://www.edx.org/sites/default/files/person/image/colef01.1x-cota-110x110.png,Dr. Jorge Eduardo Mendoza Cota,null,male,34.9
edX-918,"Migraci?n, un fen?meno global",https://www.edx.org/sites/default/files/person/image/colef01.1x-arce-110x110.png,Dr. Jos? Manuel Valenzuela Arce,null,male,54.7
edX-919,Programaci?n Orientada a Objetos,https://www.edx.org/sites/default/files/person/image/upevipn02x-gutierrez-110x110.png,Jes?s Alexander Alvarado Guti?rrez,null,none,0.0
edX-920,Take Your Medicine: Developing New Drug Products,https://www.edx.org/sites/default/files/person/image/janet_walkow_x110.jpg,Dr. Janet Walkow,Executive Director at Drug Dynamics Institute,female,45.3
edX-920,Take Your Medicine: Developing New Drug Products,https://www.edx.org/sites/default/files/person/image/alan_watts_x110.jpg,Dr. Alan Watts,Assistant Director at Drug Dynamics Institute,male,37.1
edX-920,Take Your Medicine: Developing New Drug Products,https://www.edx.org/sites/default/files/person/image/ut.4.10x-take_your_medicine-kidwell-110x110.png,Dr. Donna Kidwell,Co-Founder and President at Webstudent International,female,47.9
edX-921,Violencia en la escuela. Herramientas para el diagn?stico e intervenci?n.,https://www.edx.org/sites/default/files/person/image/upn001x-mckeon-110x110.png,Luc?a Elena Rodr?guez McKeon,null,female,52.0
edX-922,?lgebra Lineal,https://www.edx.org/sites/default/files/person/image/acf.0903.1x-aguilar-110x110.png,Gabriel Villase?or Aguilar,null,male,38.5
edX-923,×â??ß©ÏõÎ¡?Ðñ? | Introduction to Theoretical Computer Science,https://www.edx.org/sites/default/files/person/image/iao2014.jpg,? ï£,null,male,43.3
edX-924,Social Learning for Social Impact,https://www.edx.org/sites/default/files/person/image/groocx-mintzberg-110x110.png,Henry Mintzberg,null,male,57.1
edX-924,Social Learning for Social Impact,https://www.edx.org/sites/default/files/person/image/groocx-breitner-110x110.png,Leslie Breitner,null,female,52.7
edX-924,Social Learning for Social Impact,https://www.edx.org/sites/default/files/person/image/groocx-nowak-110x110.png,Anita Nowak,null,female,35.1
edX-924,Social Learning for Social Impact,https://www.edx.org/sites/default/files/person/image/groocx-rueda-110x110.png,Carlos Rueda,null,male,34.7
edX-925,AP¢ç Biology - Part 1: The Cell,https://www.edx.org/sites/default/files/person/image/whitaker-110x110.jpg,Reid Whitaker,null,male,42.8
edX-925,AP¢ç Biology - Part 1: The Cell,https://www.edx.org/sites/default/files/person/image/kara_burrous_110x110.jpg,Kara Burrous,null,female,35.0
edX-926,AP¢ç Environmental Science - Part 1: The Living World,https://www.edx.org/sites/default/files/person/image/whitaker-110x110.jpg,Reid Whitaker,null,male,42.8
edX-926,AP¢ç Environmental Science - Part 1: The Living World,https://www.edx.org/sites/default/files/person/image/shari_carswell_110x110.jpg,Shari Carswell,null,female,29.6
edX-927,AP¢ç Physics 2 - Part 1: Fluids and Thermodynamics,https://www.edx.org/sites/default/files/person/image/whitaker-110x110.jpg,Reid Whitaker,null,male,42.8
edX-927,AP¢ç Physics 2 - Part 1: Fluids and Thermodynamics,https://www.edx.org/sites/default/files/person/image/wilson-_110x110.png,Matt Wilson,AP Physics teacher at Fort Bend ISD,male,41.4
edX-928,Data Structures and Algorithm Design ?Ëß???ß©Ûö??,https://www.edx.org/sites/default/files/person/image/junhui_deng110x110.png,Junhui Deng,Associate Professor of Computer Science and Technology at Tsinghua University,male,37.5
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/gabrielleung-110x110.jpg,Gabriel M. Leung (HKU),null,male,49.3
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/thomas-abraham-110x110.jpg,Thomas Abraham (HKU),null,male,55.9
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/bencowling-110x110.jpg,Benjamin Cowling (HKU),null,male,48.2
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/guan-yi-110x110.jpg,Guan Yi (HKU),null,male,47.5
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/markjit-110x110.jpg,Mark Jit (LSHTM),null,male,32.3
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/tommy-lam-110x110.jpg,Tommy Lam (HKU),null,male,25.2
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/marclipsitch-110x110.jpg,Marc Lipsitch (Harvard),null,male,39.7
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/malikpeiris-110x110.jpg,Malik Peiris (HKU),null,male,43.5
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/joseph-wu-110x110.jpg,Joseph Wu (HKU),null,male,34.3
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/kwokungyuen-110x110.jpg,Kwok-Yung Yuen (HKU),null,male,38.7
edX-929,Epidemics,https://www.edx.org/sites/default/files/person/image/maria-huachen-zhu-110x110.png,Maria Huachen Zhu (HKU),null,female,30.6
edX-930,Introduction to Urology,https://www.edx.org/sites/default/files/person/image/lars_henningsohn_110x110.jpg,Lars Henningsohn,null,male,49.9
edX-930,Introduction to Urology,https://www.edx.org/sites/default/files/person/image/koskela-110x110.png,Lotta Renstr?m Koskela,null,female,35.8
edX-931,ñé?Í¯ÓÛÞÈ£¨ÓÞ?à»áó?) | Ancient History of China,https://www.edx.org/sites/default/files/person/image/02132750x-professor-110x110.jpg,? ?,null,none,0.0
edX-932,Introduction to XAML and Application Development,https://www.edx.org/sites/default/files/person/image/dev206.1x-andrews-110x110.png,Sidney Andrews,Microsoft Certified Trainer,male,38.3
edX-932,Introduction to XAML and Application Development,https://www.edx.org/sites/default/files/person/image/dev206.1x-nair-110x110.png,Sangeeta Nair,null,female,36.8
